Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"OCKLEFORD, Colin",III. Member of a scientific advisory entity,,"Department of the Environment, Food and Rural Affairs",I was a full independent scientific member of this committee- the Advisory Committee on Pesticides. The committee was established by act of parliament. DEFRA ministers were required by law to consider the advice it presented through its chairperson. It had a regulatory role for the approval of pesticides within the UK and provided input to European approvals processes when the UK was acting as Rapporteur Member State. The committee operated by consensus and did not generally vote but if a vote were taken I would have had one. Equally if a report conclusion by the majority was unacceptable to me as a full member I had the right to express a minority view. As the committee was a legal entity set up by act of parliament and appointments and renewals of membership such as mine were made by government ministers.Expenses and Honorarium for each meeting to cover preparation corresponding to about 1.4% % of my annual income for 6 meetings per annum. These include the subcommittees PAHES and the Medical and Toxicology Panel vide supra.,2005-01,2013-12,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",III. Member of a scientific advisory entity,,Chemical Regulations Directorate,I was an ordinary member of this advisory body the Medical and Toxicology Panel with tasks that included horizon scanning published epidemiological literature and other data relevant to pesticide regulation. I was a member of this group and was appointed by the Chairman of the Advisory Committee on Pesticides (ACP). The group studied published original scientific papers (including epidemiological studies) and reviews concerning pesticides and identified important findings. Views of the committee were for use by the Department of the Environment Food and Agriculture (DEFRA) in the UK. They commissioned research. Our advice was passed to the main committee the Advisory Committee on Pesticides(ACP). The committee does not vote on issues. Sub committee of ACP expenses and honoraria as given for the ACP for 6 meetings per annum maximum.,2006-01,2013-12,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",III. Member of a scientific advisory entity,,Pesticides Adverse Health Effects Surveillance Working Group,I was a member of the working group PAHES which was an advisory body set up to make a detailed examination of pesticides incidents information sources and to write a report advising how such information gathering could be improved. I was appointed by the Chairman of the Advisory Committee on Pesticides (ACP) which was a regulatory body set up by the government as an advisory committee to the Department of the Environment Food and Rural Affairs government ministers. The PAHES working group produced a report released for comment at the annual ACP open meeting in 2012. A written report recommending improvements in management of information at a national level in this area was drafted. We did not vote but worked by consensus. We published the advice we gave that was commented on by government ministers and other stakeholders. Once the report was published (December 2012) the committee will cease to function. Expenses for each meeting were paid. To cover preparation a small honorarium was paid fo each meeting this is included in the total vide infra for the ACP as these meetings were organised in the same place and time period and a single payment was made for each.,2007-01,2013-12,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",III. Member of a scientific advisory entity,,Home Office UK Government,"The Poisons Board remit was to advise UK Home Office Government Ministers on the Poisons List and the regulations governing manufacture, possession and sale of toxic substances. Advice was delivered in the form of written advice. I was an ordinary member of the Poisons Board. I had a vote, no right of veto but was eligible to deliver a minority report. The reports generated did not concern any of the activities or issues addressed in my role for EFSA. The Poisons Board is a Board set up by act of Parliament. Advice offered by the Board has to be considered by Ministers under the Law of the UK. £0 expenses only Work involved 30 days per annum 6 one day meetings and office work to support.",2012-07,2013-12,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",IV. Employment,,"University of Leicester, UNITED KINGDOM","Leicester University is a public body with interests in education and research for public benefit. Its legal remit is governed by an act of parliament. I do not know of any work in the University on pesticide development or evaluation related to approvals authorisation. When employees of the organisation take up regulatory assessment of toxicity roles they act as independent individuals not on behalf of the University. Leicester University does not and has not developed and published regulatory authority guidance or methodologies used in the pesticides regulatory process; equally the organisation is not the owner/does not have rights in software and/or computational models used in the regulatory process. Leicester University has no official capacity as a PPP Risk Manager or authoriser of Plant Protection Products, Minimum Residue Level setter, control or monitoring activities. My paid employmnet in the organisation terminated on my resignation in 2007 but was given at that time an honorary Visiting Professorship. Prior to my resignation I was a postgraduate tutor and senior lecturer at Leicester after that and up to the present I am associated with the University in an unpaid capacity as a Visiting Professor. I taught medical sciences and researched the reproductive and developmental pathology of the maternofetal interaction. Therefore my employment was not concerned with any of the following: 1) Any research and consultancy activities in the field of the PPR Panel carried out on behalf of the organisation and funded by payments from external (public, EFSA or private) organisations to the employer. 2) Any involvement in national or international regulatory body committee, meetings active in the field of the PPR Panel as a representative of the University. My role as an independent member of the UK Advisory Committee on Pesticides and the Poison's Board are independent of my employment at the University. 3) There was no contract between my employer and EFSA in the area of PPP.",1977-06,now,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",IV. Employment,,Lancaster University,"Lancaster University is a public body with interests in education and research for public benefit. Its legal remit is governed by an act of parliament. I do not know of any work in the University on pesticide development or evaluation related to approvals authorisation. When employees of the organisation take up regulatory assessment of toxicity roles they act as independent individuals not on behalf of the University. Lancaster University does not and has not developed and published regulatory authority guidance or methodologies used in the pesticides regulatory process; equally the organisation is not the owner/does not have rights in software and/or computational models used in the regulatory process. Lancaster University has no official capacity as a PPP Risk Manager or authoriser of Plant Protection Products, Minimum Residue Level setter, control or monitoring activities. My position in the organisation is now that of Emeritus Professor. Prior to my retirement I was Professor in the Lancaster Medical School and Chair of the Research Committee of Lancaster Medical School. I taught medical sciences and researched the reproductive and developmental pathology of the maternofetal interaction. Therefore my employment was not concerned with any of the following: 1) Any research and consultancy activities in the field of the PPR Panel carried out on behalf of the organisation and funded by payments from external (public, EFSA or private) organisations to the employer. 2) Any involvement in national or international regulatory body committee, meetings active in the field of the PPR Panel as a representative of the University. My role as an independent member of the UK Advisory Committee on Pesticides and the Poison's Board are independent of my employment at the University. 3) There was no",2005-09,2014-10,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",IX. Other relevant interest,,,NO INTEREST,,,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",V. Occasional consultancy,,,NO INTEREST,,,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",VI. Research funding,,,NO INTEREST,,,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",VIII. Other memberships or affiliations,,Royal College of Pathologists,Fellowship of the Royal College which promotes research and training in Pathology and validates the qualifications of clinical pathologists in the UK.,1980-01,now,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",VIII. Other memberships or affiliations,,Royal College of Surgeons of England,I am a basic sciences examiner for Membership of the Royal College of Surgeons of England. This postgraduate qualification (MRCS Eng.) is required for a doctor to confirm specialisation in a surgical career. The work (approxinately 4 days per annum) is not remunerated but expenses are paid.,2010-01,now,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",VIII. Other memberships or affiliations,,Academy of Medical Educators,The Academy of Medical Educators is an organisation that supports professional development of medical educators and encourages the improvement of Medical Education in the UK. I am an elected Fellow but am not a member of the Council or any other decision making body of the Academy.,2010-12,now,2015-10-15,SCOM_doi_015.pdf
"OCKLEFORD, Colin",X. Interests of close family members,,,NO INTEREST,,,2015-10-15,SCOM_doi_015.pdf
"RICCI, Antonia",I. Economic interest,,,NO INTEREST,,,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",III. Member of a scientific advisory entity,,O.I.E.,"Appointed as OIE Expert, being responsible for the OIE Reference Laboratory for Salmonellosis. The laboratory I'm heading at Istituto Zooprofilattico acts on a continous basis as OIE Reference Laboratory (participation in twinning projects, hosting of trainers from OIE member countries, typing of strains). I'm personally directly involved in OIE activities occasionally.",2007-07,now,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",III. Member of a scientific advisory entity,,Comitato Nazionale per la Sicurezza Alimentare,"I've been appointed as member of the National Committee for Food Safety, a scientific body composed by experts in different sectors, which gives scientific advice to the Ministry of Health and other public entities in the field of food safety. My involvment consists in the participation in Plenary meetings 4-5 times per year.",2011-10,2013-12,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",IV. Employment,,Istituto Zooprofilattico Sperimentale delle Venezie,"Salmonella, Epidemiology, Risk Assessment.",1998-02,now,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",IV. Employment,X,ICEA,"My husband, Paolo Foglia, is employed by Istituto per la Certificazione Etica e Ambientale, whose core business is the certification of organic and sustainable productions.",2004-01,now,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",IX. Other relevant interest,,,NO INTEREST,,,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",V. Occasional consultancy,,,NO INTEREST,,,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",VI. Research funding,,"Intervet, Merial, Lohmann The laboratory I'm heading receives funds from private companies to","perform tests on the efficacy of vaccines for Salmonella in poultry. The research (co-)funding I received from the private sector in the latest full budget year, and for the areas covered by the Panels, does not exceeds 25% of the total annual research budget that is managed by me. I personally do not receive any compensation for this activity.",2007-01,2012-12,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma","The research group I'm leading at IZSVe has been appointed for the SERVICE CONTRACT “Usefulness of Escherichia coli and Enterobacteriaceae as Process Hygiene Criteria in poultry” (CFT/EFSA/BIOHAZ/2012/03 CT 1). The budget for this project is € 208.000. The scientific coordinator of the project is Dr Lisa Barco, and I will collaborate with her in carrying out the activities.",2012-11,2014-12,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-10,SCOM_doi_016.pdf
"RICCI, Antonia",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-07-10,SCOM_doi_016.pdf
"RYCHEN, Guido",I. Economic interest,,,NO INTEREST,,,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",III. Member of a scientific advisory entity,,Institut National de la Recherche Agronomique (INRA),Commission Scientifique Spécialisée Nutrition Toxicologie (Research Institute) : to provide yearly personnal evaluation of the french researchers depending from this INRA commission,2003-01,2010-12,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",III. Member of a scientific advisory entity,,INRA - Institut National de la Recherche Agronomique -,Member of the scientific comittee of INRA Champenoux NANCY : - allocations of research funds to the different research teams - organisation of scientific symposiums - discussing investissments - coordination of research projects,2008-12,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",III. Member of a scientific advisory entity,,Université de Lorraine,Member of the scientific comittee "Agronomie Agroalimentaire Forêt" : - allocations of research funds to the different research teams - organisation of scientific symposiums - validation of PhD thesis subjects and orientation - discussing investissments - coordination of research projects,2011-10,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",III. Member of a scientific advisory entity,,Conseil National des Universités,"Since 2011, Member of the scientific panel ""Biologie des Organismes"" : - participating to the research evaluation procedure of the national research units - evaluation of the researchers belonging to the section - giving advices on the carreer of Professors and Assistant Professors of the University - Participating to the elaboration of the ""liste de qualifications aux fonctions de MCF et PR"" Since July 2013, chair of the scientific panel ""Biologie des Organismes""",2011-10,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",IV. Employment,,Université de Lorraine,University involving a department of Agronomy and food science (Ecole Nationale Supérieure d'Agronomie et des Industries Alimentaires). Professeur des Universités Classe Exceptionnelle in the area "Animal Nutrition and food safety",1993-09,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",IX. Other relevant interest,,,NO INTEREST,,,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",V. Occasional consultancy,,,NO INTEREST,,,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",VI. Research funding,,Ministère Enseignement Supérieur et Recherche,"Public founding in the area of food safety Research on food safety : - Bioavailability of persistant organic pollutants (PAHs, PCBs) from fodder and soil in lactating ruminants - Metabolism of persistant organic pollutants and transfer to milk - Transfer of POP in lactating rats and neurotoxicological effects on puppies The results of these studies are presented in a study report. They are also presented in international Congresses and published in scientific journals",1993-01,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",VI. Research funding,,ADEME - Agence de l'environnement et de la maitrise de l'énergie",Reasearch public funding on bioavailability of soil bound polycyclic aromatic hydrocarbons from contaminated areas The results of these studies are presented in studies reports. They are also presented in international Congresses and published in scientific journals,2004-12,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",VI. Research funding,,"Ministère de l'Agriculture, Direction générale de l'alimentation",Public founding in the area of foof safety Decontamination of limousine heifers exposed to polychlorobyphenyls The results of these studies are presented in studies reports. They are also presented in international Congresses and published in scientific journals,2010-03,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",VI. Research funding,,INRA,Public founding in the area of food safety Relative Bioavailability of soil bound PCB in lactating ruminants and hens Innovative Strategies to secure animal production in chlordecone contaminated areas The results of these studies are presented in studies reports. They are also presented in international Congresses and published in scientific journals,2010-05,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",VI. Research funding,,Agence Nationale de la Recherche,"Public founding Assessment of the developmental, behavioral, cellular and molecular toxicity effect induced by a gestational and lactational chronic exposure to a relevant mixturs of the 6 NDL-PCB indicators in a mouse model The results of these studies are presented in studies reports. They are also presented in international Congresses and published in scientific journals",2011-09,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",VI. Research funding,,"INRA, Institut National de la Recherche Agronomique, FRANCE, Paris cedex 07",Public founding in the area of food safety Exposure of lifestock to soil bound Chlordecone and transfer to animal products The results of these studies are presented in a study report. They are also presented in international Congresses and published in scientific journals,2012-09,now,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-09-10,SCOM_doi_017.pdf
"RYCHEN, Guido",X. Interests of close family members,,,NO INTEREST,,,2015-09-10,SCOM_doi_017.pdf
"SCHLATTER, Josef Rudolf",I. Economic interest,,,NO INTEREST,,,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",II. Member of a managing entity or equivalent structure,,"Federal Office of Public Health, Switzerland","Public health, food safety. Food Legislation (is the responsibility of a different Unit, not in the Nutritional and Toxicological Risks Section).",1984-08,2012-09,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",II. Member of a managing entity or equivalent structure,,ILSI Health and Environmental Science Institute HESI (non-profit),"Member of Board of Trustees. Member of the program strategy and stewardship committee. Scientific research on a range of public health and environmental issues, for the most part on generic issues. 2 meetings per year, non-remunerated.",2008-01,2012-04,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",III. Member of a scientific advisory entity,,Senate Commission on Food Safety of the Deutsche Forschungsgemeinschaft (DFG).,"Member, chairperson of a subcommittee on contaminants. Food safety, natural components, contaminants in food, food additives, general principles in food toxicology.",1994-01,2010-12,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",III. Member of a scientific advisory entity,,Joint FAO/WHO Expert Committee on Food Additives (JEFCA). WHO Food Safety Panel,"Temporary Advisor/Member. Contaminants in food, food additives, flavouring agents, general principles in food toxicology. Usually 1 meeting per year (8 days each).",1998-06,now,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",III. Member of a scientific advisory entity,,ILSI Europe,"Member of the Process-related Compounds and Natural Toxins Task Force (http://www.ilsi.org/Europe/Pages/TF_ProcessCompounds.aspx). Usually 2 meetings per year (one day each), non-remunerated.",1999-01,2012-04,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",III. Member of a scientific advisory entity,,ILSI Europe Scientific Advisory Committee,"Member. Nutrition, food safety, natural toxins in food. Usually 2 meetings per year (one day each), non-remunerated.",1999-01,2010-12,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",III. Member of a scientific advisory entity,,ILSI Europe,"Member of the Risk Assessment of Genotoxic Carcinogens Task Force and of some of its expert groups (Margin of Exposure approach to substances that are genotoxic and carcinogenic, in support of EFSA and WHO activities; followed by Data Selection for BMD Modelling; http://www.ilsi.org/Europe/Pages/TF_RiskAssessmentGen.aspx). 2-4 meetings per year (one day each), non-remunerated.",2002-07,2012-04,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",III. Member of a scientific advisory entity,,Federal Office of Public Health Advisory expert committee,"Chairperson. Food safety, natural toxins in food, contaminants in food, research projects funded by the Nutritional and Toxicological Risks Section of the Swiss Federal Office of Public Health. Usually 2 meetings per year (one day each). Part of my duties as employee of the FOPH.",2004-06,2012-09,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",III. Member of a scientific advisory entity,,ILSI Europe,"Member of the expert group on the Application of the Scientific Criteria to Food Allergens of Public Health Importance, following the Expert Committee on Eliciting Dose of Allergens in Food (07/2003 - 7/2007; http://www.ilsi.org/Europe/Pages/TF_FoodAllergy.aspx). Usually 2-3 meetings per year (one day each), non-remunerated.",2007-07,2012-04,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",III. Member of a scientific advisory entity,,EUFIC Scientific Advisory Board,"The European Food Information Council (EUFIC) is a non-profit organisation which communicates science-based information on nutrition and health, food safety and quality, to help consumers to be better informed when choosing a well-balanced, safe and healthful diet. Information that EUFIC publishes has been subject to a review process by members of its Scientific Advisory Board (SAB). The primary role of the Scientific Advisory Board is to ensure that EUFIC's information and communication programmes are based on reviews of scientific evidence which have the support of the scientific community at large so that the information is representative, factually correct and truthful. For mor information see: http://www.eufic.org/page/en/page/ONEUFIC/. Usually 2 meetings per year (two half days each).",2009-03,now,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",III. Member of a scientific advisory entity,,ILSI Europe,"Member of the expert group on the Application of the TTC Approach to Cosmetic Ingredients in the EC project on Integrated In Silico Models for the Prediction of Human Repeated Dose Toxicity of Cosmetics to Optimise Safety (COSMOS). The COSMOS project (http://www.cosmostox.eu/)is jointly funded by the European Commission and Colipa. The aim is to develop freely available tools to predict the effects of long-term exposure to cosmetic ingredients in humans. The focus of the COSMOS project is on cosmetic ingredients and TTC is considered just one of the various tools that will be explored. I attended one meeting of 2 days, non-remunerated.",2011-11,2012-04,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",IV. Employment,,"Federal Office of Public Health, Food Safety Division, Nutritional and Toxicological Risks Section","Employee, Head of the Nutritional and Toxicological Risks section. All areas of food safety according to the Swiss legislation (which includes consumer products): The Nutritional and Toxicological Risks Section has to perform risk assessments and evaluations in the area of diet and nutrition as well as of different potentially toxic compounds. These include natural toxicants, contaminants in food and drinking water (residues of veterinary drugs, pesticides, environmental pollutants), food additives, cosmetics, food contact materials and toxicological evaluation of novel foods.",1984-08,2012-09,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",IX. Other relevant interest,,ILSI / HESI (International Life Science Institut / ILSI health and Environmental Sciences Institute),"Participant to workshops, annual meetings and congresses (co- )organized by ILSI and/or HESI",1999-01,2011-06,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",IX. Other relevant interest,,"EFSA, European Food Safety Authority, Italy, Parma and WHO, World Health Organization, Geneva","Participant to the Joint EFSA/WHO Expert Workshop on Threshold of Toxicological Concern, 3-5 December 2014 in Brussels, Belgium. The outcome of this workshop are conclusions and recommendations that were published for public consultation. As author of the background document that served as a basis for the workshop discussions, I was asked by WHO and EFSA to assist in addressing the comments received from the public consultation.",2014-12,2014-12,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",IX. Other relevant interest,,"EFSA, European Food Safety Authority, Italy, Parma and WHO, World Health Organization, Geneva","Participant to the Joint EFSA/WHO Stakeholder Meeting on Threshold of Toxicological Concern, 2 December 2014 in Brussels, Belgium.",2014-12,2014-12,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",V. Occasional consultancy,,Flavor and Extract Manufacturers Association of the U.S. (FEMA),"Ad-hoc consultant to the FEMA Expert Panel. The primary work of the FEMA Expert Panel is the FEMA GRAS Program in which assessments are performed to judge the status of flavoring substances as “generally recognized as safe” (GRAS). The mission of the FEMA Expert Panel is to protect the public health through the effective safety evaluation of flavoring substances using the best available scientific procedures and information. Details see http://www.femaflavor.org/public/gras_program/index.php. In total, I attended 5 remunerated meetings of 3 days each (1 in 2009, 2 in 2010, 2 in 2011)",2009-10,2011-09,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",V. Occasional consultancy,,"Federal Office of Public Health, Switzerland (FOPH)",- Examinations in food toxicology of candidates of the Swiss Food Chemists Diploma - Lectures in the area of "Risk Analysis " in the context of the "Master of Advanced Studies Food Safety Management" - Scientific advice to the project "National Food Consumption Survey" - Scientific advice to the Food Safety Division of the FOPH regarding scientific questions in food safety. Remunerated agreement for work.,2012-10,2014-03,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",V. Occasional consultancy,,World Health Organization WHO,WHO Project to Review the Threshold of Toxicological Concern Approach (detaisl see http://www.who.int/foodsafety/chem/call_for_data_ttc_2013.pdf). Summarize the available information and data and provide conclusions and recommendations for discussion. Remunerated agreement for work during January till May 2014.,2014-01,2014-05,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",VI. Research funding,,"Federal Office of Public Health (SFOP), Food Safety Division, Nutritional and Toxicological Risks Section","The SFOP finances a variety of research projects also in the area of nutrition, food safety and food toxicology. Research is primarily performed by universities in Switzerland and Germany, occasionally also in other countries such as USA.",1984-08,2012-09,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",VI. Research funding,,EC DG Research,Member of Work Package 7: “consensus” of the Benefit Risk Analysis of Foods project (BRAFO; http://www.ilsi.org/Europe/Documents/P_BRAFO2.pdf). Project funded by the European Commission and coordinated by ILSI Europe,2007-09,2010-12,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",VIII. Other memberships or affiliations,,Swiss Society of Food and Environmental Chemistry (Schweiz Gesellschaft für Lebensmittel- und Umweltchemie),Scientific Society.,1985-12,now,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",VIII. Other memberships or affiliations,,Swiss Society of Toxicology,Scientific Society.,1986-03,now,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",VIII. Other memberships or affiliations,,U.S. Society of Toxicology (SOT),Scientific Society.,1995-10,now,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",VIII. Other memberships or affiliations,,Registered Toxicologist (Schweizer Berufsregister für Toxikologen),Scientific Society.,1996-10,now,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",VIII. Other memberships or affiliations,,International Society of Regulatory Toxicology & Pharmacology (ISRTP),Scientific Society.,1998-01,now,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",VIII. Other memberships or affiliations,,Swiss Society of Toxicology,Member of Local Scientific Programme Committee of the the 49th Congress of the European Societies of Toxicology (EUROTOX 2013) in Interlaken Switzerland. http://www.eurotox2013.com/host- organisation.html,2012-07,2013-09,2015-10-08,SCOM_doi_018.pdf
"SCHLATTER, Josef Rudolf",X. Interests of close family members,,,NO INTEREST,,,2015-10-08,SCOM_doi_018.pdf
"SILANO, Vittorio",I. Economic interest,,,NO INTEREST,,,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",III. Member of a scientific advisory entity,,"Università di Milano, Milano, ITALY","In one meeting per year, Chair of the Steering Committee of the DG Research funded project PlantLibra (risk-benefit assessment of plantbased food supplements). The activity was mainly focused on discussing main orentiations of the whole programme and of its main fields of activity, in order to carry an appraisal of reasonably expected results. The outcome of the discussion was intended for the benefit of the researchers responsible for the different activity lines. No voting system neither veto right were foreseen. Contaminants have not been considered.",2010-07,2011-07,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",IV. Employment,,"Faculty of Medicine, Tor Vergata University","Contract University Professor. Based on a yearly contract , systematically renewed so far since 1995, I have a yearly course on ""Food Safety Legislation in the EU"" at the II University of Rome, School of Medicine. The assignement foresees 20 hours of teaching and the obligation to be member of the board of examiners for the university students who attended the course. I do not carry out any research or other activity for the University of Rome.Tor Vergata University has not an official responsability in risk management.",1995-01,now,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",IX. Other relevant interest,,Istituto italiano Imballaggio,participation as speaker to conference in Baveno regarding food contact compliance and organised by Istituto Italiano Imballaggio,2014-09,2014-09,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",V. Occasional consultancy,,"Ministry of Food, Agriculture and Livestock, Turkey",team leader of small task force of four experts to prepare a report on how to set up a risk assessment body within the ministry. project was co financed by the european comission and the republic of turkey specific contract n altun/TANRA/TR2010/0740.01-2/FWC/009 "tehcnical assistance to ministry of food agriculture and livestock for determination of the needs of the risk assessment department",2011-11,2012-02,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",V. Occasional consultancy,,"European Commission DG Health (SANTE), European Commission Directorate General for Health, BELGIUM",six lectures per year about food composition and information to third countries civil servants in the context of the program fundede by the European Commission "Better training for safer food",2013-01,2014-09,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",VI. Research funding,,,NO INTEREST,,,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",VIII. Other memberships or affiliations,,Nutrition Foundation on Italy (NFI),"Non-profit organisation to contribute to scientific research development, information exchange and promotion of multidisciplinary researches through interaction and collaboration with several governmental and other partners.",2005-01,2014-12,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",VIII. Other memberships or affiliations,,European Food and Feed Law Review,Member of Editorial Board (non renumerated) Publishing papers on food and feed regulations at national and international level.,2010-01,now,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",VIII. Other memberships or affiliations,,"Nutrafoods" scientific journal,"Associate editor of ""Nutrafoods, a scientific journal devoted to human nutrition edited by Springer Verlag-Italia and CEC",2012-03,now,2015-09-30,SCOM_doi_019.pdf
"SILANO, Vittorio",X. Interests of close family members,,,NO INTEREST,,,2015-09-30,SCOM_doi_019.pdf
"SOLECKI, Roland",I. Economic interest,,,NO INTEREST,,,2015-10-13,SCOM_doi_020.pdf
"SOLECKI, Roland",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-13,SCOM_doi_020.pdf
"SOLECKI, Roland",III. Member of a scientific advisory entity,,WHO/FAO,"working in the WHO-panel of the „FAO/WHO Joint Meeting of Pesticide Residues“(JMPR) the remit of the JMPR is the evaluation of pesticides for CCPR, where the delivered advices are taken into consideration, the nature of the advices delivered is a publication of scientific reports on pesticides my role in the advisory body (Panel member) I have a right to vote on the toxicological evaluation of the advices delivered (JMPR-report)",1998-09,2013-09,2015-10-13,SCOM_doi_020.pdf
