Subject group,Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
PPR,"WOLTERINK, Gerrit",IV. Employment,,"RIVM, National Institute for Public Health and the Environment, NETHERLANDS, Bilthoven","As employee of RIVM I have been involved in the evaluation of pesticides and biocides for the purpose of authorization and regulation in the Netherlands or in the EU. Since 2002 I have been involved in JMPR as a temporary advisor and in 2011 and 2013 as a temporary advisor for JECFA. Role: evaluation of toxicological studies of, among others, pesticides and biocides, and drafting proposals for human health limit values (ADI, ARfD, AOEL, AEL). Since 2012 I have prepared advices for the risk managers at the Ministry of Health concerning environmental and process contaminants in the preparation for the DG SANCO expert committee meetings on this subject in Brussels. I have participated in these meetings in an advisory role to the representative of the Dutch ministry of Public Health. The principal task of the Dutch National Institute for Public Health and the Environment (RIVM) is to support the Dutch government in formulating its policy, by collecting and integrating knowledge worldwide and to conduct research where needed. RIVM is funded only by public money. The Act on the RIVM of 1996 stipulates that commissioning bodies will not have any influence on the organization and outcome of RIVM’s activities. RIVM is the official research facility for the ministries of ""Health Welfare and Sports"" and ""Infrastructure and the Environment"" in the Netherlands, and serves the Inspectorate for Public Health. RIVM also works for the ministries of ""Economic affairs, Agriculture, and Innovation"" and for the Netherlands Food and Consumer Product Safety Authority (NVWA). RIVM is contracted by the Dutch Board for the Authorization of Pesticides and Biocides (Ctgb) to evaluate dossiers. RIVM has no vote in the authorisation of pesticides as such. RIVM has developed and published guidance or methodologies used in the regulatory process of pesticide authorisation and residue limits, and developed calculation tools and models in order to be transparant how proposed methodology is used. All programs have been paid for by public money and are available on a non-commercial basis. For dietary risk assessment: • MCRA: Monte Carlo Risk Assessment, developed for RIVM by WUR/Biometris [https://mcra.rivm.nl]. • SPADE: tool for food consumption data analysis [www.wiv-isp.be/aph/pdf/APH68_S41.pdf]. • Version 03 Dutch TMDI_NEDIcalculation.xlt and Version 05 Dutch NESTI calculation.xlt: Excelfiles for Dutch chronic and acute dietary risk assessment [www.rivm.nl/bibliotheek/rapporten/320005006.pdf]. • RIVM and Wageningen University developed the IPRA-method to estimate which fraction of the population is affected by substances in food (Van der Voet H, Slob W (2007) Risk Anal 27 351-71). • ETX 2.0: A program (in Excel) to fit log-normal distributions [www.rivm.nl/bibliotheek/rapporten/601501028.pdf] • PROAST:analysis of toxicological dose-response data [http://www.rivm.nl/en/foodnutritionandwater/foodsafety/proast.jsp] • GeoPearl and PEARL: pesticide leaching models jointly developed by RIVM, Alterra Wageningen UR, and the Netherlands Environmental Agency (PBL). [http://www.pearl.pesticidemodels.eu/] • The HAIR instrument calculates risk indicators related to the agricultural use of pesticides in the EU. The version HAIR2010 was developed by Alterra Wageningen UR with financial support from RIVM. [http://www.hair.pesticidemodels.eu/home.shtml]",2000-03,now,2015-07-23,PPR_doi_020.pdf
PPR,"WOLTERINK, Gerrit",IX. Other relevant interest,,,NO INTEREST,,,2015-07-23,PPR_doi_020.pdf
PPR,"WOLTERINK, Gerrit",V. Occasional consultancy,,,NO INTEREST,,,2015-07-23,PPR_doi_020.pdf
PPR,"WOLTERINK, Gerrit",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma","EFSA Tender CFT/EFSA/PRAS/2012/07-CT 01, 02 and 03 “Toxicological data analysis to support grouping of pesticide active substances for cumulative risk assessment of effects on liver, on the nervous system and on reproduction and development” Member of RIVM team that worked on the ""nervous system"" part of the project",2012-09,2013-01,2015-07-23,PPR_doi_020.pdf
PPR,"WOLTERINK, Gerrit",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma","EFSA Tender: GP/EFSA/PRAS/2013/02 Call title: “Toxicological data collection and analysis to support grouping of pesticide active substances for cumulative risk assessment of effects on the nervous system, liver, adrenal, eye, reproduction and development and thyroid system” Member of RIVM team that works on the ""nervous system"" and the ""adrenal"" parts of the project",2014-01,now,2015-07-23,PPR_doi_020.pdf
PPR,"WOLTERINK, Gerrit",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma","EFSA Tender /2014/01 ‘REVIEW OF NONMONOTONIC DOSE-RESPONSES OF SUBSTANCES FOR HUMAN RISK ASSESSMENT’ Member of RIVM team. Consortium with ANSES (France), IMM (Sweden) and AGES, (Austria)",2014-07,now,2015-07-23,PPR_doi_020.pdf
PPR,"WOLTERINK, Gerrit",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-23,PPR_doi_020.pdf
PPR,"WOLTERINK, Gerrit",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-07-23,PPR_doi_020.pdf
PPR,"WOLTERINK, Gerrit",X. Interests of close family members,,,NO INTEREST,,,2015-07-23,PPR_doi_020.pdf
SCOM,"BENFORD, Diane",I. Economic interest,,,NO INTEREST,,,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",III. Member of a scientific advisory entity,,Joint FAO/WHO Expert Committee on Food Additives,"Participation in the work of JECFA in the role of WHO temporary advisor. JECFA typically meets for one 8-day meeting in June of each year. Temporary advisors do not vote and cannot declare minority opinions. Preparing toxicological working papers on food additives and contaminants. Participated in following discussions of relevance to CONTAM since 2010 - arsenic (as lead monographer), acrylamide, deoxynivalenol, furan, inorganic mercury and perchlorate (72nd meeting, Feb 2010) - lead (as lead monographer) and cadmium (73rd, meeting June 2010) - aluminium (as lead monographer) (74th meeting, June 2011) - class II and III mineral oils (76th meeting, June 2012)",2001-01,2012-06,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",III. Member of a scientific advisory entity,,"ILSI Europe, Brussels, Belgium","ILSI Europe is a non-profit foundation that seeks to improve the well- being of the general public through the advancement of science. It fosters collaboration among scientists to provide evidence-based scientific consensus in the areas of nutrition, food safety, toxicology, risk assessment, and the environment. I was a Member of the Expert Group on Data Selection for BMD Modelling until I resigned in April 2012. My participation was on behalf of the Food Standards Agency in support of its aim to use best scientific evidence, and was 100% funded by the Food Standards Agency. The output was a manuscript in a peer-reviewed journal. It is of a generic nature and does not relate to specific products.",2009-09,2012-04,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",III. Member of a scientific advisory entity,,World Health Organization,"Member of the Food Safety Panel, from which JECFA members are selected. JECFA provides advice on contaminants in food, food additives, flavouring agents, general principles in food toxicology to Codex in developing international standards for food safety. The advice is also used by FSOs in risk assessments. Member and vice-chair at 77th meeting of JECFA, June 2013, which included cadmium - assessment of exposure from cocoa and cocoa products. Member at 79th meeting of JECFA, June 2014 at which general considerations were developed for the evaluation of additives used in infant formulas and three of the additives three food additives on the agenda were proposed for use as emulsifying agents in infant formulas. Member at the 80th meeting of JECFA, June 2015. JECFA works by consensus, not voting. Individual members have the option to declare minority opinions. JECFA generally meets for a single 8-day meeting each year.",2012-10,now,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",IV. Employment,,Food Standards Agency,"National Food Authority, which provides risk assessmen, communication and management Employed as Head of Risk Assessment Unit, not taking risk management decisions Involved in risk assessment of all types of chemicals in food, including natural toxicants (e.g. nitrate, mycotoxins such as zearelone and aflatoxins, marine biotoxins), environmental contaminants (e.g. PAHs, dioxins, PFOS, lead, arsenic, cadmium, mercury), process contaminants, residues of veterinary drugs and pesticides, food additives, food contact materials (e.g. melamine, bisphenol A) and toxicological evaluation of novel foods. Scientific Secretary to the UK Committee on toxicity of Chemicals on Food, Consumer products and Environment (COT). The FSA funds research of relevance to risk assessment of food chemicals",2000-10,now,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",IX. Other relevant interest,,ECETOC-WHO,"Workshop on Mode of Action, 21-22 February 2013, funded by Food Standards Agency",2013-02,2013-02,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",IX. Other relevant interest,,HESI (ILSI health and Environmental Sciences Institute),"Presentation on risk assessment to ILSI-HESI workshop on Genetic Toxicology at the Cross-roads, University of Lancaster, UK. All travel, accommodation and registration fees were paid by the Food Standards Agency, no funds or benefits were received from ILSI",2014-07,2014-07,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",IX. Other relevant interest,,EFSA/WHO,"Chair of the EFSA-WHO expert workshop on TTC held on 3-5 Dec 2014. The conclusions and recommendations of the workshop were published for public consultation. As chair of the workshop, helping the secretariat in addressing the comments received and in finalising the event report.",2014-12,now,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma",Provision of data from the National Diet and Nutrition Survey (NDNS) for inclusion in the European Food Comprehensive Database,2012-09,now,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",VIII. Other memberships or affiliations,,British Toxicology Society (BTS),Fellow of the Society. Education and training in Toxicology. Director of the Society April 2004-March 2008,1980-01,now,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",VIII. Other memberships or affiliations,,UK Environmental Mutagen Society (UKEMS),Education and training in mutagenecity. Member,1984-01,2013-12,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",VIII. Other memberships or affiliations,,Eurotox,"Association of European Toxicologists and European Societies of Toxicology Aims to foster toxicology, both scientifically and educationally, in all countries of Europe. I am a Eurotox Registered toxicologist.",1990-01,now,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",VIII. Other memberships or affiliations,,European Society of Toxicology In Vitro (ESTIV),"Scientific society with objectives to strengthen the scientific network of in vitro toxicologists and promote in vitro toxicology, both scientifically and educationally in all countries of Europe I am an honorary member",1996-07,now,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",VIII. Other memberships or affiliations,,Journal of Applied Toxicology,Member of editorial board - actual start and end dates not known,2003-01,2011-01,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",VIII. Other memberships or affiliations,,Journal of Toxicology and Applied Pharmacology,Member of editorial board. Actual start date not known,2005-01,2013-11,2015-10-08,SCOM_doi_000.pdf
SCOM,"BENFORD, Diane",X. Interests of close family members,,,NO INTEREST,,,2015-10-08,SCOM_doi_000.pdf
SCOM,"BROCK, Theodorus",I. Economic interest,,,NO INTEREST,,,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",III. Member of a scientific advisory entity,,Dutch Ministry of Infrastructure and the Environment; RIVM,"Member of the Dutch scientific panel for the derivation of environmental quality standards of toxic substances, including plant protection products (INS) (1999 - present). The time involved in this activity is funded to Alterra by the Dutch Ministry of Economic Affairs. Financial compensation in my individual capacity does not occur. The adivice is based on consensus between panel members. Final decisions are taken by another panel of which I am not member and in which also risk managers participate. The time involved in this activity is approximately 3 to 5 days per year.",1999-01,now,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",III. Member of a scientific advisory entity,,"Dutch ministry of Economic Affairs, and Dutch Ministry of Infrastructure and the Environment",Dutch BBW Working Group Effect Assessment. In the period 2009 - 2013 I acted as chair of a Dutch scientific working group that developed decision trees for the effect assessment of plant protection products under Regulation 1107/2009 and the Water Framework Directive. These decision trees were developed for implementation in the Netherlands (by Ctgb). In 2012-start 2013 the draft decision trees were verified/calibrated with realistic data sets of selected pesticides. My involvement to this activity was on average 20 days per year (including writing activities). The output of the working group concerned scientific reports. This activity was funded to Alterra by the Dutch Ministry of Economic Affairs and financial compensation in my individual capacity was not the case. As chair of the WG I had the right to vote.,2009-01,2013-12,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",III. Member of a scientific advisory entity,,"Dutch ministry of Economic Affairs, and Dutch Ministry of Infrastructure and the Environment","Dutch BBW working group multi-stress. In 2011 to 2013 I participated as member in a Dutch WG on the impact of multiple-stress by pesticides in surface waters. The activities concerned desktop research to evaluate the impact of multiple-stress by pesticides used in important Dutch crops on aquatic organisms in drainage ditches. The purpose of the WG was to advise the Dutch Ministries on the potential consequences of multiple stress by pesticides, with special reference to the recoverability of vulnerable populations in Dutch drainage ditches. The output of the WG was a scientific report. This activity concerned on average 10 days per year. This activity is financed to Alterra by the Ministry of Economic Affairs. Financial compensation in my individusl capacity was not the case. I had the right to vote in the WG",2011-01,2013-01,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",IV. Employment,,"Alterra, Wageningen University and Research Centre","Senior Research Scientist Aquatic Ecology and Ecotoxicology of the ERA team of Alterra. Alterra is a non for profit organisation and research institute under the umbrella of Wageningen University and Research Centre. Its pupose is to conduct independent applied scientific research in the field of environmental sciences. In 2014, 44% of the funding of Alterra was provided by the Dutch Ministry of Economic Affairs, 16% by other Dutch ministries and other Dutch governmental organizations, 13% by the European Union, 18% by the private sector, and 8% by other funds (e.g. FAO, CEFIC, science foundations) The ERA team of Alterra conducts scientific research and develops scientific methods related to the risk assessment of pesticides. Alterra as an organization has not developed and published RA guidance or methodologies used in the regulatory process but Alterra scientists (including myself) have developed and published methodologies and proposals for decision trees in the ERA of pesticides in co-operation with scientists from other institutes inside and outside the Netherlands. Alterra owns a suite of software and computational models that are used in the regulatory process in the Netherlands and at the EU level (including GeoPEARL, PEARL, TOXSWA, TOP_RICE, SWASH, DROPLET, MASTEP). Most of these tools are available via internet (always free of charge). Part of these models are co-owned by the Dutch research institutes RIVM and PBL (e.g. GeoPEARL and PEARL). I was not directly involved in the development of these models. Alterra gives advice on scientific aspects of the risk assessment procedure to Dutch Ministries, regulatory authorities (e.g. Ctgb, the Dutch Board for the Registration of Pesticides and Biocides) and Agrochemical companies on an independent basis, and against funding. In addition, Alterra performs higher-tier micro-/mesocosm experiments under GLP. On behalf of Alterra I played a role in the co-ordination of the governmental funded research on ERA procedures for pesticides (BO- 20-002) from mid 2014 to 1 June 1015. I am not involved in any national or international regulatory body as a representative of my organization or my country.",1991-06,now,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",IV. Employment,,"Wageningen University and Research Centre, NETHERLANDS","The last 5 years, as an employee of Alterra (Wageningen University and Research Centre), I provided advice on how to interpret higher-tier toxicity data for the Dutch Board for the Registration of Biocides and Pesticides (Ctgb) and the chemical industry. This activity mainly concerns the interpretation of complex microcosm/mesocosm tests (performed by other institutes) and the writing of independent expert opinions on the exposure-response relationships that can be derived from these semi-field studies. These independent expert opinions are often required by regulatory authorities. On behalf of Alterra, and to support its internal quality assurance system, I act as internal reviewer of test protocols and final reports of semi-field experiments performed by Alterra under GLP and financed by the chemical industry and used for the registration procedure for pesticides. The goal of this internal quality assurance system is to critically review the scientific reports of studies (before their official publication) by an internal employee of Alterra not directly involved in these studies. On an annual basis approximately 100 h of my time is involved in these activities directly or indirectly funded by industry to Alterra. This activity does not concern financial compensation in my individual capacity.",1991-06,now,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",IX. Other relevant interest,,,NO INTEREST,,,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",V. Occasional consultancy,,,NO INTEREST,,,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",VI. Research funding,,Dutch Ministry of Economic Affairs,"In 2015 approximately 80% of my research activities are directly funded by the Dutch Ministry of Economic Affairs, to scientifically underpin the environmental risk assessment procedure for pesticides and to support national and international working group activities. The past 5 years this funding was more or less similar. Currently the research focuses on ERA of sediment-dwelling organisms and pesticide exposure and on chronic effect assessment procedures for pesticides and water organisms.",1991-07,now,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",VI. Research funding,,Alterra,"Since 2007, approximately 10% of my research activities are directly supported by Alterra. This research involves the impact of pesticides on freshwater ecosystems, recovery of aquatic populations and the development of risk assessment procedures for pesticides and sediment organisms. The deliverables are publications in scientific journals.",2007-01,now,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",VI. Research funding,,Chemical Industry,In 2010 I was involved as study co-ordinator in an open domain outdoor microcosm experiment on the effects of fungicides on freshwater communities in experimental ditches (funded by the Dutch Ministry of Economic Affairs and BASF). The output of this project concerns scientific publications in the open literature. The funding by industry involved in this activity went directly to Alterra. In 2010 approximately 5 % of my research time concerned this activity. My main task was supervising a Chinese post-doc in the conduct and interpretaion of outdoor mesocosm research.,2010-01,2010-12,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",VI. Research funding,,CEFIC LRI,"I was as researcher involved in the CEFIC LRI funded project ""Evaluation of test methods for measuring toxicity to sediment organisms"" to supervise a Ph-D student on aspects of tiered risk assessment approaches for toxicants and sediment organisms. The project concerned a colaboration of Wageningen University, IMARES and Alterra (project co-ordinator Prof A. Koelmans of Wageningen University). The project lasted 4 years (3 years funded by CEFIC LRI and 1 year funded by Wageningen University). On an annual basis I was approximately 2 to 3 weeks involved in this project. The deliverables of this research are a scientific report for CEFIC, scientific publications in refereed journals and a Ph-D thesis. This project had a focus on environmental risks of organic chemicals (so not specifically pesticides) and freshwater and marine sediment organisms.",2011-04,2014-07,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",VIII. Other memberships or affiliations,,Society of Environmental Toxicology and Chemistry (SETAC),"Since 1995 member of SETAC Europe. From 2006 to 2009 I was chair of the SETAC/EU Workshop on Linking Aquatic Exposure and Effects in the Registration Procedure of Plant Protection Products. In 2012 and 2013 I participated in the SETAC Europe MODELINK workshop ""How to use ecological effect models to link ectoxicological tests to protection goals"". Currently I am member of the editorial board of the scientific journal Integrated Environmental Assessment and Management. I am invited to participate in the SETAC Pellston workshop ""Improving the usability of ecotoxicology in regulatory decision- making"" that will tage place at the U.S. Fish and Wildlife Service's National Conservation Training Center from 30 August to 4 September 2015. In 2015 and 2016 I am invited to participate in the CARES workshop (organized by CEFIC and SETAC Europe) to explore the use of the Ecosystem Services Concept in the definition of specific protection goals for all types of chemicals (including down-the-drain chemicals and pesticides). From 30 August 2015 to 4 September 2015 I participated in a SETAC Pellston workshop on Improving the Usability of Ecotoxicology in Regulatory Decision Making. No funding is involved with these activities.",1995-01,now,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",VIII. Other memberships or affiliations,,The Scientific World Journal,In the period 2011 - 2013 I was editorial board member of the open access The Scientific World Journal on issues related to aquatic ecology and ecotoxicology. No funding was involved with this activity.,2011-09,2013-09,2015-10-23,SCOM_doi_001.pdf
SCOM,"BROCK, Theodorus",X. Interests of close family members,,,NO INTEREST,,,2015-10-23,SCOM_doi_001.pdf
SCOM,"CASACUBERTA, Josep",I. Economic interest,,,NO INTEREST,,,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",II. Member of a managing entity or equivalent structure,,"Center for Research in Agricultural Genomics, CRAG (CSIC-IRTA-UAB-UB) (CRAG), Barcelona, SPAIN","Corrdinator of the Plant and Animal Genomics Program of CRAG. CRAG is a public research institution, created as a consortium between CSIC (the biggest public research institution of Spain), IRTA (a research institute owned by the Government of Catalonia), and the two public Universities UB (University of Barcelona) and UAB (autonomous University of Barcelona). The role as Coordinator of the Program consist on animate and coordinate the resarch of some 20 scientist staff and 60 scuientist in total working on plant and animal genomics; participate to the design of the scientific strategy of CRAG as part of the scientific committee. This work includes regular meetings with the members of the Program (at least one per month), and attending the Scientific Committee meetings (at least one per month). Report to the director of CRAG and to the external scientific advisory board (one formal meeting per year).",2013-06,now,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",III. Member of a scientific advisory entity,,"Haut Conseil des Biotechnologies, FRANCE, Paris",Member of the New Breeding Techniques Working Group. I participated as an external expert to the discussions on the status of New breeding technologies and participated to the drafting of an opinion to be presented to the HCB. I participated in 4 physical meetings in 2014,2013-11,now,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",III. Member of a scientific advisory entity,,"European Plant Science Organization (EPSO), Brussels, BELGIUM","The European Plant Science Organization, EPSO, is an independent academic organisation currently representing 72 institutional members bringing together more than 220 research institutes, departments and universities from 30 countries in Europe and beyond. As a Member of the Agricultural Technologies Working Group, my role is to draft opinion papers and documents on scientific issues related to the agricultural tecnologies field. 3-4 meetings per year.",2014-10,now,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",IV. Employment,,Consejo Superior Investigaciones Cientificas (CSIC),CSIC the biggest public research institution in Spain. Research group leader. Research activities in the field of plant genome characterisation and evolution.,1999-10,now,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",IX. Other relevant interest,,,NO INTEREST,,,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",V. Occasional consultancy,,,NO INTEREST,,,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",VI. Research funding,,Ministerio Educacion y Ciencia,Basic research on structure and evolution of plant genomes.,2010-01,2014-07,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",VI. Research funding,,Ministerio economía y competitividad,Basic research on plant genome structure and evolution,2014-01,now,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-09-29,SCOM_doi_002.pdf
SCOM,"CASACUBERTA, Josep",X. Interests of close family members,,,NO INTEREST,,,2015-09-29,SCOM_doi_002.pdf
SCOM,"EDLER, Lutz",I. Economic interest,,,NO INTEREST,,,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",II. Member of a managing entity or equivalent structure,,Central European Society for Anticancer Drug Research (CESAR)-EWIV,"Board Member of CESAR-EWIV, CESAR = Central European Society for Anticancer Drug Rsearch SUBJECT: Pharmaceutical drug development through clinical trials in cooperation with pharmaceutical industry. FUNCTION: Responsible Statistician of the Section for Biometry of CESAR-EWIV",2002-01,2011-07,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",III. Member of a scientific advisory entity,,National Center for Tumor Disease (NCT),"Member of several Data Safety Monitoring Boards (DSMB) of oncological clinical trials involving novel substances or novel treatment modalities of cancer patients perfomed the National Center for Tumor Diseases (NCT) Heidelberg inlcduingg cooperations of it with the University of Heidelberg The remit: Provide advice on the scientific and ethical quality of clinical studies to protect the safety of patients included in the specific clincal trial or who may be subject in future clinical trials on that indication and the medication under that investigation. The nature of the advices delivered: Review study protocols and patient information and provide advice for changes of the study plan, including regular saftey and progress reports as forseen at the planning of the study. Focus is in biostatstistical and clinical trials methdology The experts role: Member including chair is elected Voting in the group, no vetoing All these clical trials trials investigate neither food nor food related compunds but are restricted to oncological drugs, products and devices.",2006-01,now,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",III. Member of a scientific advisory entity,,University of Heidelberg,"Member of the Ethics Committee I of the University Clinic Heidelberg and of several Data Safety Monitoring Boards (DSMB(DMCIof University Clinic The remit and the rules of the Ethics Committe is laid down on the local website The remit of the DSMB/DMC: Provide advice on the scientific and ethical quality of clinical studies to protect the safety of patients included in the specific clincal trial or who may be subject in future clinical trials on that indication and the medication under that investigation. The nature of the advices delivered: Review study protocols and patient information and provide advice for changes of the study plan, including regular saftey and progress reports as forseen at the planning of the study. Focus is in biostatstistical and clinical trials methdology The experts role: Member including chair is elected Voting in the group, no vetoing All these clical trials trials investigate neither food nor food related compunds but are restricted to oncological drugs, products and devices.",2006-06,now,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",III. Member of a scientific advisory entity,,Bundesinstituts für Arzneimittel und Medizinprodukte (BfArM),Member of Off Label Use in Oncology Expert Group The remit is to rovide advice to scientific documents on the off label use of medicinal products for cancer patients provided by invited experts and formulation of a recommnedation for the Gemeinsame Bundesauschuss in Germany (BGA). The subejct is the recomenndation of off-label use of anticancer drugs in Germany Voting on the recommendations elaborated by the gropr,2007-05,now,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",III. Member of a scientific advisory entity,,Covance Clinical Research Unit Ltd,"Member of the Safety Monitoring Board of POL6326 Clinical TRial in Multiple Myeloma Patients. The remit: Provide advice on the assessment of drug safety and dose escalation of a novel medicinal product for cancer therapy. The nature of the advices delivered: Provide advice. The experts role: Member. Voting in the group, no vetoing. Participating not to the preparation of outputs addressing the same issue as the mandate of the CONTAM Panel.",2009-04,2011-06,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",III. Member of a scientific advisory entity,,ILSI Europe,Member and Chair of the Expert Group on data selection for Benchmark Dose (BMD ) modelling The remit: Contribution to a peer reviewed scientific publication on the topic of the expert group and discussion of all contributions for the publication. Chairing and coordinating the sessions to provide guidance on data selection for Benchmark Dose (BMD ) modelling and the use the BMD Approach. The nature of the advices delivered: Publication The experts role: Member and Chair No voting or vetoing in the EG No fulltime consulting.,2009-09,2012-04,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",III. Member of a scientific advisory entity,,"Bundesinstitut für Risikobewertung BfR, Berlin, Germany","Member of the BfR-Kommission on ""Kontaminanten und andere gesundheitlich unerwünschte Stoffe in der Lebensmittelkette"" and Member of the Ausschuß on Mykotoxins of this Kommission. The remit is to provide advice on the risk assessment contaminants in food and feed in the food chain. The function and role of the Kommission and the Ausschuß is defined in documents with the BfR see the website of the BfR The outputs are prepared by the BfR itself and not be the Kommission and such alos not by the Ausschuß. see the published policy of the BfR",2009-12,now,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",III. Member of a scientific advisory entity,,4SC,"Member of the Data Safety Monitoring Board (DSMB) for the clinical Phase I Study , called AEGIS Study. The remit: Provide advice on the assessment of drug safety and dose escalation of a novel medicinal product for cancer therapy The nature of the advices delivered: Provide advice The experts role: Member Voting in the group, no vetoing Participating not to the preparation of outputs addressing the same issue as the mandate of the CONTAM Panel.",2010-03,2011-12,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",III. Member of a scientific advisory entity,,4SC,"Member of the Data Safety Monitoring Board (DSMB) for the clinical Phase I/II Study, called SHORE Study. The remit: Provide advice on the assessment of drug safety and dose escalation of a novel medicinal product for cancer therapy The nature of the advices delivered: Provide advice The experts role: Member Voting in the group, no vetoing Participating not to the preparation of outputs addressing the same issue as the mandate of the CONTAM Panel.",2010-12,2013-07,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",IV. Employment,,,NO INTEREST,,,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",IX. Other relevant interest,,ELSEVIER,"Member of the Advisory Board of the Journal""Journal of Computational Statistics and Data Analysis""",2007-09,now,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",IX. Other relevant interest,,Taylor and Francis Group LLC 530 Walnut Street Suite 850 Philadelphia PA 19106 USA,"Member of the Honorary Editorial Board of the ""Journal of Biopharmaceutical Statistics""",2011-01,now,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",IX. Other relevant interest,,Wiley VCH Publisher,Editor of the Biometrical Journal ISSN 0323-3847 joint with a second editor from Italy,2011-05,now,2015-07-04,SCOM_doi_003.pdf
